LAMMPS input file for bananas

90 atoms

2 atom types

0 34.9432185893 xlo xhi
0 34.9432185893 ylo yhi
0 34.9432185893 zlo zhi

Masses

 1 1
 2 1

Atoms

1  1 1 27.1874 21.7684 2.14972 -6 7 0
2  1 1 30.231 19.3855 6.07336 -6 7 0
3  1 2 26.8992 22.2131 2.3128 -6 7 0
4  1 2 26.2912 22.9015 2.79132 -6 7 0
5  1 2 25.652 23.3575 3.46671 -6 7 0
6  1 2 25.0521 23.5479 4.2893 -6 7 0
7  1 2 24.5586 23.4636 5.19597 -6 7 0
8  1 2 24.2288 23.1209 6.11598 -6 7 0
9  1 2 24.1049 22.5593 6.97735 -6 7 0
10 1 2 24.2107 21.8384 7.71345 -6 7 0
11 1 2 24.5488 21.0323 8.26906 -6 7 0
12 1 2 25.1007 20.223 8.60542 -6 7 0
13 1 2 25.8283 19.4926 8.70375 -6 7 0
14 1 2 26.6778 18.916 8.56697 -6 7 0
15 1 2 27.5839 18.5542 8.21942 -6 7 0
16 1 2 28.4764 18.4487 7.70465 -6 7 0
17 1 2 29.2863 18.6173 7.08146 -6 7 0
18 1 2 29.952 19.0532 6.41853 -6 7 0
19 2 1 25.1944 21.594 6.0882 9 21 -6
20 2 1 29.7514 19.0367 4.34741 9 21 -6
21 2 2 25.2173 21.789 6.6067 9 21 -6
22 2 2 25.3346 21.9358 7.62523 9 21 -6
23 2 2 25.5542 21.7943 8.62746 9 21 -6
24 2 2 25.8741 21.3839 9.52297 9 21 -6
25 2 2 26.2829 20.7482 10.2311 9 21 -6
26 2 2 26.7615 19.9515 10.6882 9 21 -6
27 2 2 27.2842 19.0728 10.8536 9 21 -6
28 2 2 27.8212 18.1984 10.7131 9 21 -6
29 2 2 28.3416 17.4144 10.2805 9 21 -6
30 2 2 28.816 16.7985 9.59606 9 21 -6
31 2 2 29.2189 16.4132 8.7232 9 21 -6
32 2 2 29.5318 16.2999 7.74238 9 21 -6
33 2 2 29.7439 16.4754 6.74392 9 21 -6
34 2 2 29.854 16.9298 5.81976 9 21 -6
35 2 2 29.8699 17.6281 5.05506 9 21 -6
36 2 2 29.8082 18.5131 4.52046 9 21 -6
37 3 1 30.2597 19.4221 6.03773 -8 7 -2
38 3 1 25.1769 21.544 6.04606 -8 7 -2
39 3 2 30.6562 19.7615 5.85061 -8 7 -2
40 3 2 31.2494 20.4242 5.31999 -8 7 -2
41 3 2 31.5993 21.0851 4.60346 -8 7 -2
42 3 2 31.6684 21.7008 3.77347 -8 7 -2
43 3 2 31.4448 22.2318 2.91284 -8 7 -2
44 3 2 30.9433 22.6466 2.10716 -8 7 -2
45 3 2 30.2039 22.9241 1.43703 -8 7 -2
46 3 2 29.2885 23.0556 0.970683 -8 7 -2
47 3 2 28.275 23.0461 0.757788 -8 7 -2
48 3 2 27.25 22.9132 0.824908 -8 7 -2
49 3 2 26.3015 22.6856 1.17308 -8 7 -2
50 3 2 25.5103 22.4009 1.77774 -8 7 -2
51 3 2 24.9429 22.1018 2.59094 -8 7 -2
52 3 2 24.6454 21.8323 3.54571 -8 7 -2
53 3 2 24.6394 21.6338 4.56219 -8 7 -2
54 3 2 24.9197 21.541 5.55491 -8 7 -2
55 4 1 30.8618 1.79468 7.21551 20 -16 10
56 4 1 0.334789 3.59873 4.46256 21 -16 10
57 4 2 30.8069 1.99475 7.72965 20 -16 10
58 4 2 30.9286 2.30072 8.71161 20 -16 10
59 4 2 31.3359 2.50956 9.64069 20 -16 10
60 4 2 31.9974 2.62025 10.4299 20 -16 10
61 4 2 32.8585 2.64076 11.0051 20 -16 10
62 4 2 33.8464 2.58726 11.3116 20 -16 10
63 4 2 34.8768 2.48265 11.3191 20 -16 10
64 4 2 0.91824 2.35452 11.0247 21 -16 10
65 4 2 1.7732 2.23259 10.453 21 -16 10
66 4 2 2.42623 2.14599 9.65374 21 -16 10
67 4 2 2.82351 2.12068 8.69759 21 -16 10
68 4 2 2.93456 2.17698 7.66939 21 -16 10
69 4 2 2.75498 2.32782 6.66058 21 -16 10
70 4 2 2.30683 2.57749 5.76084 21 -16 10
71 4 2 1.6367 2.92126 5.0499 21 -16 10
72 4 2 0.811358 3.34585 4.59029 21 -16 10
73 5 1 26.4853 15.5508 1.63138 10 0 14
74 5 1 29.7487 19.0641 4.34128 10 0 14
75 5 2 26.6751 15.3868 1.13694 10 0 14
76 5 2 27.0585 15.3112 0.177785 10 0 14
77 5 2 27.4643 15.5391 34.1958 10 0 13
78 5 2 27.8742 16.0481 33.3922 10 0 13
79 5 2 28.2696 16.7898 32.7871 10 0 13
80 5 2 28.6329 17.695 32.4389 10 0 13
81 5 2 28.9498 18.6795 32.3829 10 0 13
82 5 2 29.2101 19.6516 32.6276 10 0 13
83 5 2 29.4087 20.5211 33.1541 10 0 13
84 5 2 29.5461 21.207 33.9179 10 0 13
85 5 2 29.6285 21.6449 34.8529 10 0 13
86 5 2 29.6671 21.7932 0.93398 10 0 14
87 5 2 29.6769 21.6366 1.95774 10 0 14
88 5 2 29.6758 21.1876 2.89107 10 0 14
89 5 2 29.6825 20.4854 3.65236 10 0 14
90 5 2 29.7151 19.5922 4.17565 10 0 14
