0 0 0
1 0.0333333 0.0333333
2 0.0333333 0.0333333
3 0.0333333 0.0333333
4 0.0666667 0.0463206
5 0.133333 0.0631243
6 0.233333 0.0785403
7 0.333333 0.110727
8 0.433333 0.123952
9 0.466667 0.141692
10 0.5 0.141827
11 0.633333 0.162476
12 0.666667 0.168382
13 0.8 0.205667
14 0.866667 0.228606
15 0.9 0.22667
16 1.06667 0.224547
17 1.1 0.221541
18 1.1 0.221541
19 1.13333 0.228606
20 1.13333 0.228606
21 1.26667 0.239412
22 1.3 0.24045
23 1.36667 0.237241
24 1.36667 0.237241
25 1.36667 0.237241
26 1.4 0.242591
27 1.43333 0.238209
28 1.46667 0.243222
29 1.5 0.243301
30 1.5 0.243301
31 1.53333 0.243222
32 1.53333 0.243222
33 1.6 0.247284
34 1.6 0.247284
35 1.66667 0.241325
36 1.7 0.24045
37 1.7 0.24045
38 1.7 0.24045
39 1.7 0.24045
40 1.73333 0.244166
41 1.73333 0.244166
42 1.73333 0.244166
43 1.76667 0.247671
44 1.76667 0.247671
45 1.76667 0.247671
46 1.76667 0.247671
47 1.8 0.264358
48 1.8 0.264358
49 1.83333 0.271578
50 1.83333 0.271578
51 1.8 0.264358
52 1.86667 0.270093
53 1.86667 0.270093
54 1.9 0.281008
55 1.9 0.281008
56 1.9 0.281008
57 1.96667 0.285606
58 2.03333 0.281553
59 2.03333 0.281553
60 2.03333 0.281553
61 2.03333 0.281553
62 2.03333 0.281553
63 2.03333 0.281553
64 2.03333 0.281553
65 2.03333 0.281553
66 2.03333 0.281553
67 2.03333 0.281553
68 2.06667 0.295302
69 2.06667 0.295302
70 2.13333 0.298399
71 2.13333 0.298399
72 2.13333 0.298399
73 2.13333 0.298399
74 2.13333 0.298399
75 2.13333 0.298399
76 2.13333 0.298399
77 2.13333 0.298399
78 2.1 0.296919
79 2.1 0.296919
80 2.1 0.296919
81 2.1 0.296919
82 2.1 0.296919
83 2.1 0.296919
84 2.1 0.296919
85 2.1 0.296919
86 2.1 0.296919
87 2.1 0.296919
88 2.1 0.296919
89 2.13333 0.306006
90 2.13333 0.306006
91 2.13333 0.306006
92 2.13333 0.306006
93 2.13333 0.306006
94 2.13333 0.306006
95 2.13333 0.306006
96 2.13333 0.306006
97 2.16667 0.307318
98 2.16667 0.307318
99 2.16667 0.307318
100 2.16667 0.307318
101 2.16667 0.307318
102 2.16667 0.307318
103 2.16667 0.307318
104 2.16667 0.307318
105 2.16667 0.307318
106 2.2 0.312204
107 2.23333 0.327594
108 2.23333 0.327594
109 2.26667 0.335396
110 2.26667 0.335396
111 2.26667 0.335396
112 2.26667 0.335396
113 2.3 0.332701
114 2.26667 0.324952
115 2.26667 0.324952
116 2.26667 0.324952
117 2.26667 0.324952
118 2.26667 0.324952
119 2.26667 0.324952
120 2.26667 0.324952
121 2.26667 0.324952
122 2.26667 0.324952
123 2.26667 0.324952
124 2.26667 0.324952
125 2.23333 0.316893
126 2.23333 0.316893
127 2.26667 0.324952
128 2.26667 0.324952
129 2.3 0.325718
130 2.3 0.325718
131 2.3 0.325718
132 2.3 0.325718
133 2.3 0.325718
134 2.3 0.325718
135 2.3 0.325718
136 2.33333 0.322823
137 2.33333 0.322823
138 2.33333 0.322823
139 2.33333 0.322823
140 2.33333 0.322823
141 2.33333 0.322823
142 2.33333 0.322823
143 2.3 0.325718
144 2.3 0.325718
145 2.3 0.325718
146 2.3 0.325718
147 2.3 0.325718
148 2.3 0.325718
149 2.3 0.325718
150 2.3 0.325718
151 2.3 0.325718
152 2.3 0.325718
153 2.3 0.325718
154 2.3 0.325718
155 2.3 0.325718
156 2.3 0.325718
157 2.3 0.325718
158 2.3 0.325718
159 2.3 0.325718
160 2.26667 0.310481
161 2.26667 0.310481
162 2.26667 0.310481
163 2.26667 0.310481
164 2.3 0.307567
165 2.3 0.307567
166 2.3 0.307567
167 2.3 0.307567
168 2.3 0.307567
169 2.3 0.307567
170 2.3 0.307567
171 2.3 0.307567
172 2.3 0.307567
173 2.3 0.307567
174 2.3 0.307567
175 2.33333 0.3045
176 2.36667 0.305066
177 2.4 0.305505
178 2.4 0.305505
179 2.4 0.305505
180 2.4 0.305505
181 2.4 0.305505
182 2.4 0.305505
183 2.4 0.305505
184 2.4 0.305505
185 2.4 0.305505
186 2.4 0.305505
187 2.4 0.305505
188 2.4 0.305505
189 2.4 0.305505
190 2.4 0.305505
191 2.4 0.305505
192 2.4 0.305505
193 2.4 0.305505
194 2.4 0.305505
195 2.4 0.305505
196 2.4 0.305505
197 2.4 0.305505
